"id","parent_id/id","code","name"
"sni_8623","","8623","Tandläkarverksamhet"
"sni_8690","","8690","Annan hälso- och sjukvård"
"sni_8710","","8710","Boende med sjuksköterskevård"
"sni_8720","","8720","Boende med särskild service för personer med utvecklingsstörning, psykiska funktionshinder eller missbruksproblem"
"sni_8730","","8730","Vård och omsorg i särskilda boendeformer för äldre och funktionshindrade personer"
"sni_8790","","8790","Annan vård och omsorg med boende"
"sni_8810","","8810","Öppna sociala insatser för äldre och funktionshindrade personer"
"sni_8891","","8891","Dagbarnvård"
"sni_8899","","8899","Övriga öppna sociala insatser"
"sni_9001","","9001","Artistisk verksamhet"
"sni_9002","","9002","Stödtjänster till artistisk verksamhet"
"sni_9003","","9003","Litterärt och konstnärligt skapande"
"sni_9004","","9004","Drift av teatrar, konserthus o.d."
"sni_9101","","9101","Biblioteks- och arkivverksamhet"
"sni_9102","","9102","Museiverksamhet"
"sni_9103","","9103","Vård av historiska minnesmärken och byggnader och liknande sevärdheter"
"sni_9104","","9104","Drift av botaniska trädgårdar, djurparker och naturreservat"
"sni_9200","","9200","Spel- och vadhållningsverksamhet"
"sni_9311","","9311","Drift av sportanläggningar"
"sni_9312","","9312","Sportklubbars och idrottsföreningars verksamhet"
"sni_9313","","9313","Drift av gymanläggningar"
"sni_9319","","9319","Annan sportverksamhet"
"sni_9321","","9321","Nöjes- och temaparksverksamhet"
"sni_9329","","9329","Övrig fritids- och nöjesverksamhet"
"sni_9411","","9411","Intressebevakning inom bransch- och arbetsgivarorganisationer"
"sni_9412","","9412","Intressebevakning inom yrkesorganisationer"
"sni_9420","","9420","Intressebevakning inom arbetstagarorganisationer"
"sni_9491","","9491","Verksamhet i religiösa samfund"
"sni_9492","","9492","Verksamhet i politiska organisationer"
"sni_9499","","9499","Verksamhet i andra intresseorganisationer"
"sni_9511","","9511","Reparation av datorer och kringutrustning"
"sni_9512","","9512","Reparation av kommunikationsutrustning"
"sni_9521","","9521","Reparation av hemelektronik"
"sni_9522","","9522","Reparation av hushållsapparater samt av utrustning för hem och trädgård"
"sni_9523","","9523","Lagning av skodon och lädervaror"
"sni_9524","","9524","Reparation av möbler och heminredning"
"sni_9525","","9525","Reparation av ur och guldsmedsvaror"
"sni_9529","","9529","Reparation av andra hushållsartiklar och personliga artiklar"
"sni_9601","","9601","Tvätteriverksamhet"
"sni_9602","","9602","Hår- och skönhetsvård"
"sni_9603","","9603","Begravningsverksamhet"
"sni_9604","","9604","Kroppsvård"
"sni_9609","","9609","Övriga konsumenttjänster"
"sni_9700","","9700","Förvärvsarbete i hushåll"
"sni_9810","","9810","Hushållens produktion av diverse varor för eget bruk"
"sni_9820","","9820","Hushållens produktion av diverse tjänster för eget bruk"
"sni_9900","","9900","Verksamhet vid internationella organisationer, utländska ambassader o.d."
"sni_01110","","01110","Odling av spannmål (utom ris), baljväxter och oljeväxter"
"sni_01120","","01120","Odling av ris"
"sni_01131","","01131","Potatisodling"
"sni_01132","","01132","Sockerbetsodling"
"sni_01133","","01133","Odling av grönsaker (köksväxter) på friland"
"sni_01134","","01134","Odling av grönsaker (köksväxter) i växthus"
"sni_01135","","01135","Svampodling m.m."
"sni_01140","","01140","Odling av sockerrör"
"sni_01150","","01150","Odling av tobak"
"sni_01160","","01160","Odling av fiberväxter"
"sni_01191","","01191","Odling av prydnadsväxter i växthus"
"sni_01199","","01199","Odling av övriga ett- och tvååriga växter"
"sni_01210","","01210","Odling av druvor"
"sni_01220","","01220","Odling av tropiska och subtropiska frukter"
"sni_01230","","01230","Odling av citrusfrukter"
"sni_01240","","01240","Odling av kärnfrukter och stenfrukter"
"sni_01250","","01250","Odling av andra frukter och bär samt nötter"
"sni_01260","","01260","Odling av oljehaltiga frukter"
"sni_01270","","01270","Odling av växter för dryckesframställning"
"sni_01280","","01280","Odling av kryddväxter, drog- och medicinalväxter"
"sni_01290","","01290","Odling av andra fleråriga växter"
"sni_01301","","01301","Odling av plantskoleväxter i växthus"
"sni_01302","","01302","Odling av plantskoleväxter m.m. på friland"
"sni_01410","","01410","Mjölkproduktion och uppfödning av nötkreatur av mjölkras"
"sni_01420","","01420","Uppfödning av andra nötkreatur och bufflar"
"sni_01430","","01430","Uppfödning av hästar och andra hästdjur"
"sni_01440","","01440","Uppfödning av kameler och kameldjur"
"sni_01450","","01450","Uppfödning av får och getter"
"sni_01461","","01461","Uppfödning av smågrisar"
"sni_01462","","01462","Uppfödning av slaktsvin"
"sni_01471","","01471","Äggproduktion (för försäljning)"
"sni_01472","","01472","Uppfödning av fjäderfä, ej äggproduktion"
"sni_01491","","01491","Renskötsel"
"sni_01492","","01492","Uppfödning av sällskapsdjur"
"sni_01499","","01499","Övrig uppfödning av andra djur"
"sni_01500","","01500","Blandat jordbruk"
"sni_01610","","01610","Service till växtodling"
"sni_01620","","01620","Service till husdjursskötsel"
"sni_01630","","01630","Bearbetning av skördade växter"
"sni_01640","","01640","Bearbetning av utsäde"
"sni_01700","","01700","Jakt och service i anslutning härtill"
"sni_02101","","02101","Skogsförvaltning"
"sni_02102","","02102","Skogsskötsel"
"sni_02109","","02109","Övrig skoglig verksamhet"
"sni_02200","","02200","Drivning"
"sni_02300","","02300","Insamling av annat vilt växande skogsmaterial än trä"
"sni_02401","","02401","Virkesmätning"
"sni_02409","","02409","Övrig service till skogsbruk"
"sni_03111","","03111","Trålfiske i saltvatten"
"sni_03119","","03119","Övrigt saltvattensfiske"
"sni_03120","","03120","Sötvattensfiske"
"sni_03210","","03210","Fiskodling i saltvatten"
"sni_03220","","03220","Fiskodling i sötvatten"
"sni_05100","","05100","Stenkolsutvinning"
"sni_05200","","05200","Brunkolsutvinning"
"sni_06100","","06100","Utvinning av råpetroleum"
"sni_06200","","06200","Utvinning av naturgas"
"sni_07100","","07100","Järnmalmsutvinning"
"sni_07210","","07210","Utvinning av uran- och toriummalm"
"sni_07290","","07290","Utvinning av annan malm"
"sni_08110","","08110","Brytning av natursten, kalk- och gipssten, krita och skiffer"
"sni_08120","","08120","Utvinning av sand, grus och berg; utvinning av lera och kaolin"
"sni_08910","","08910","Brytning av kemiska mineral"
"sni_08920","","08920","Torvutvinning"
"sni_08930","","08930","Saltutvinning"
"sni_08990","","08990","Diverse övrig utvinning av mineral"
"sni_09100","","09100","Stödtjänster till råpetroleum- och naturgasutvinning"
"sni_09900","","09900","Stödtjänster till annan utvinning"
"sni_10111","","10111","Kreatursslakt"
"sni_10112","","10112","Styckning av kött"
"sni_10120","","10120","Beredning och hållbarhetsbehandling av fjäderfäkött"
"sni_10130","","10130","Charkuteri- och annan köttvarutillverkning"
"sni_10200","","10200","Beredning och hållbarhetsbehandling av fisk samt skal- och blötdjur"
"sni_10310","","10310","Beredning och hållbarhetsbehandling av potatis"
"sni_10320","","10320","Juice- och safttillverkning"
"sni_10390","","10390","Annan beredning och hållbarhetsbehandling av frukt, bär och grönsaker"
"sni_10410","","10410","Framställning av oljor och fetter"
"sni_10420","","10420","Matfettstillverkning"
"sni_10511","","10511","Osttillverkning"
"sni_10519","","10519","Annan mejerivarutillverkning"
"sni_10520","","10520","Glasstillverkning"
"sni_10611","","10611","Mjöltillverkning"
"sni_10612","","10612","Tillverkning av frukostflingor, mixer och andra livsmedelsberedningar av kvarnprodukter"
"sni_10620","","10620","Stärkelsetillverkning"
"sni_10710","","10710","Tillverkning av mjukt matbröd och färska bakverk"
"sni_10721","","10721","Knäckebrödstillverkning"
"sni_10722","","10722","Tillverkning av kex och konserverade bakverk"
"sni_10730","","10730","Tillverkning av pastaprodukter"
"sni_10810","","10810","Sockertillverkning"
"sni_10821","","10821","Tillverkning av sockerkonfektyrer"
"sni_10822","","10822","Tillverkning av choklad och chokladkonfektyrer"
"sni_10830","","10830","Framställning av te och kaffe"
"sni_10840","","10840","Tillverkning av senap, ketchup, kryddor och andra smaksättningsmedel"
"sni_10850","","10850","Tillverkning av lagad mat och färdigrätter"
"sni_10860","","10860","Tillverkning av homogeniserade livsmedelspreparat inklusive dietmat"
"sni_10890","","10890","Framställning av andra livsmedel"
"sni_10910","","10910","Framställning av beredda fodermedel"
"sni_10920","","10920","Framställning av mat till sällskapsdjur"
"sni_11010","","11010","Destillering, rening och tillblandning av spritdrycker"
"sni_11020","","11020","Framställning av vin från druvor"
"sni_11030","","11030","Framställning av cider och andra fruktviner"
"sni_11040","","11040","Framställning av andra icke-destillerade jästa drycker"
"sni_11050","","11050","Framställning av öl"
"sni_11060","","11060","Framställning av malt"
"sni_11070","","11070","Framställning av läskedrycker, mineralvatten och annat vatten på flaska"
"sni_12000","","12000","Tobaksvarutillverkning"
"sni_13100","","13100","Garntillverkning"
"sni_13200","","13200","Vävnadstillverkning"
"sni_13300","","13300","Blekning, färgning och annan textilberedning"
"sni_13910","","13910","Tillverkning av trikåväv"
"sni_13921","","13921","Sömnad av gardiner, sängkläder och linnevaror"
"sni_13922","","13922","Tillverkning av presenningar, tält, segel o.d."
"sni_13930","","13930","Tillverkning av mattor"
"sni_13940","","13940","Tågvirkes- och bindgarnstillverkning"
"sni_13950","","13950","Tillverkning av bondad duk"
"sni_13960","","13960","Tillverkning av andra tekniska textilier och industritextilier"
"sni_13990","","13990","Övrig textilietillverkning"
"sni_14110","","14110","Tillverkning av läder- och skinnkläder"
"sni_14120","","14120","Tillverkning av arbets-, skydds- och överdragskläder"
"sni_14130","","14130","Tillverkning av andra gång- och ytterkläder"
"sni_14140","","14140","Tillverkning av underkläder, skjortor och blusar"
"sni_14190","","14190","Tillverkning av andra beklädnadsvaror och tillbehör"
"sni_14200","","14200","Tillverkning av pälsvaror"
"sni_14310","","14310","Tillverkning av strumpor"
"sni_14390","","14390","Tillverkning av andra trikåvaror"
"sni_15110","","15110","Garvning och annan läderberedning; pälsberedning"
"sni_15120","","15120","Tillverkning av reseffekter, handväskor, sadel- och seldon m. m."
"sni_15200","","15200","Tillverkning av skodon"
"sni_16101","","16101","Sågning av trä"
"sni_16102","","16102","Hyvling av trä"
"sni_16103","","16103","Träimpregnering"
"sni_16210","","16210","Tillverkning av fanér och träbaserade skivor"
"sni_16220","","16220","Tillverkning av sammansatta parkettgolv"
"sni_16231","","16231","Tillverkning av monteringsfärdiga trähus"
"sni_16232","","16232","Tillverkning av dörrar av trä"
"sni_16233","","16233","Tillverkning av fönster av trä"
"sni_16239","","16239","Tillverkning av övriga byggnads- och inredningssnickerier"
"sni_16240","","16240","Träförpackningstillverkning"
"sni_16291","","16291","Tillverkning av förädlade trädbränslen"
"sni_16292","","16292","Övrig trävarutillverkning"
"sni_16293","","16293","Tillverkning av varor av kork, halm, rotting o.d."
"sni_17111","","17111","Tillverkning av mekanisk eller halvkemisk massa"
"sni_17112","","17112","Sulfatmassatillverkning"
"sni_17113","","17113","Sulfitmassatillverkning"
"sni_17121","","17121","Tillverkning av tidnings- och journalpapper"
"sni_17122","","17122","Tryckpapperstillverkning, ej tidnings- och journalpapper"
"sni_17123","","17123","Tillverkning av kraftpapper och kraftpapp"
"sni_17129","","17129","Övrig tillverkning av papper och papp"
"sni_17211","","17211","Tillverkning av wellpapp och wellpappförpackningar"
"sni_17219","","17219","Övrig tillverkning av pappers- och pappförpackningar"
"sni_17220","","17220","Tillverkning av hushålls- och hygienartiklar av papper"
"sni_17230","","17230","Tillverkning av skrivpapper, kuvert o.d."
"sni_17240","","17240","Tapettillverkning"
"sni_17290","","17290","Tillverkning av andra pappers- och pappvaror"
"sni_18110","","18110","Tryckning av dagstidningar"
"sni_18121","","18121","Tryckning av tidskrifter"
"sni_18122","","18122","Tryckning av böcker och övriga trycksaker"
"sni_18130","","18130","Grafiska tjänster före tryckning (prepress/premedia)"
"sni_18140","","18140","Bokbindning och andra tjänster i samband med tryckning"
"sni_18200","","18200","Reproduktion av inspelningar"
"sni_19100","","19100","Tillverkning av stenkolsprodukter"
"sni_19200","","19200","Petroleumraffinering"
"sni_20110","","20110","Industrigasframställning"
"sni_20120","","20120","Tillverkning av färgämnen"
"sni_20130","","20130","Tillverkning av andra oorganiska baskemikalier"
"sni_20140","","20140","Tillverkning av andra organiska baskemikalier"
"sni_20150","","20150","Tillverkning av gödselmedel och kväveprodukter"
"sni_20160","","20160","Basplastframställning"
"sni_20170","","20170","Tillverkning av syntetiskt basgummi"
"sni_20200","","20200","Tillverkning av bekämpningsmedel och andra lantbrukskemiska produkter"
"sni_20300","","20300","Tillverkning av färg, lack, tryckfärg m.m."
"sni_20410","","20410","Tillverkning av tvål, såpa, tvättmedel och polermedel"
"sni_20420","","20420","Tillverkning av parfymer och toalettartiklar"
"sni_20510","","20510","Sprängämnestillverkning"
"sni_20520","","20520","Tillverkning av lim"
"sni_20530","","20530","Tillverkning av eteriska oljor"
"sni_20590","","20590","Tillverkning av övriga kemiska produkter"
"sni_20600","","20600","Konstfibertillverkning"
"sni_21100","","21100","Tillverkning av farmaceutiska basprodukter"
"sni_21200","","21200","Tillverkning av läkemedel"
"sni_22110","","22110","Tillverkning av däck och slangar; regummering"
"sni_22190","","22190","Annan gummivarutillverkning"
"sni_22210","","22210","Tillverkning av plasthalvfabrikat"
"sni_22220","","22220","Plastförpackningstillverkning"
"sni_22230","","22230","Byggplastvarutillverkning"
"sni_22290","","22290","Annan plastvarutillverkning"
"sni_23110","","23110","Framställning av planglas"
"sni_23120","","23120","Bearbetning av planglas"
"sni_23130","","23130","Tillverkning av buteljer, glasförpackningar och husgeråd av glas"
"sni_23140","","23140","Tillverkning av glasfiber"
"sni_23190","","23190","Tillverkning av andra glasvaror inklusive tekniska glasvaror"
"sni_23200","","23200","Tillverkning av eldfasta produkter"
"sni_23310","","23310","Tillverkning av keramiska golv- och väggplattor"
"sni_23320","","23320","Tillverkning av murtegel, takpannor och andra byggvaror av tegel"
"sni_23410","","23410","Tillverkning av keramiska hushålls- och prydnadsartiklar"
"sni_23420","","23420","Tillverkning av keramiska sanitetsartiklar"
"sni_23430","","23430","Tillverkning av keramiska isolatorer o.d."
"sni_23440","","23440","Tillverkning av andra tekniska keramiska produkter"
"sni_23490","","23490","Tillverkning av andra keramiska produkter"
"sni_23510","","23510","Tillverkning av cement"
"sni_23520","","23520","Tillverkning av kalk och gips"
"sni_23610","","23610","Tillverkning av betongvaror  för byggändamål"
"sni_23620","","23620","Tillverkning av gipsvaror  för byggändamål"
"sni_23630","","23630","Tillverkning av fabriksblandad betong"
"sni_23640","","23640","Tillverkning av murbruk"
"sni_23650","","23650","Tillverkning av fibercementvaror"
"sni_23690","","23690","Tillverkning av andra varor av betong, cement och gips"
"sni_23701","","23701","Huggning, formning och slutlig bearbetning av sten för byggnadsändamål"
"sni_23709","","23709","Huggning, formning och slutlig bearbetning av sten för prydnadsändamål"
"sni_23910","","23910","Slipmedelstillverkning"
"sni_23991","","23991","Tillverkning av varor av sten- och mineralull"
"sni_23999","","23999","Diverse övrig tillverkning av icke-metalliska mineraliska produkter"
"sni_24100","","24100","Framställning av järn och stål samt ferrolegeringar"
"sni_24200","","24200","Tillverkning av rör, ledningar, ihåliga profiler och tillbehör av stål"
"sni_24310","","24310","Tillverkning av kalldragen stålstång"
"sni_24320","","24320","Tillverkning av kallvalsade stålband"
"sni_24330","","24330","Tillverkning av andra kallformade produkter av stål"
"sni_24340","","24340","Tillverkning av kalldragen ståltråd"
"sni_24410","","24410","Framställning av ädla metaller"
"sni_24420","","24420","Framställning av aluminium"
"sni_24430","","24430","Framställning av bly, zink och tenn"
"sni_24440","","24440","Framställning av koppar"
"sni_24450","","24450","Framställning av andra metaller"
"sni_24460","","24460","Tillverkning av kärnbränsle"
"sni_24510","","24510","Gjutning av järn"
"sni_24520","","24520","Gjutning av stål"
"sni_24530","","24530","Gjutning av lättmetall"
"sni_24540","","24540","Gjutning av andra metaller"
"sni_25110","","25110","Tillverkning av metallstommar och delar därav"
"sni_25120","","25120","Tillverkning av dörrar och fönster av metall"
"sni_25210","","25210","Tillverkning av radiatorer och pannor för centraluppvärmning"
"sni_25290","","25290","Tillverkning av andra cisterner, tankar, kar och andra behållare av metall"
"sni_25300","","25300","Tillverkning av ånggeneratorer utom varmvattenpannor för centraluppvärmning"
"sni_25400","","25400","Tillverkning av vapen och ammunition"
"sni_25500","","25500","Smidning, pressning, prägling och valsning av metall; pulvermetallurgi"
"sni_25610","","25610","Beläggning och överdragning av metall"
"sni_25620","","25620","Metallegoarbeten"
"sni_25710","","25710","Tillverkning av bestick"
"sni_25720","","25720","Tillverkning av lås och gångjärn"
"sni_25730","","25730","Tillverkning av verktyg och redskap"
"sni_25910","","25910","Tillverkning av stålfat o.d. behållare"
"sni_25920","","25920","Tillverkning av lättmetallförpackningar"
"sni_25930","","25930","Tillverkning av metalltrådvaror, kedjor och fjädrar"
"sni_25940","","25940","Tillverkning av nitar och skruvar"
"sni_25991","","25991","Tillverkning av diskbänkar, sanitetsgods m. m. av metall för byggändamål"
"sni_25999","","25999","Diverse övrig metallvarutillverkning"
"sni_26110","","26110","Tillverkning av elektroniska komponenter"
"sni_26120","","26120","Tillverkning av kretskort"
"sni_26200","","26200","Tillverkning av datorer och kringutrustning"
"sni_26300","","26300","Tillverkning av kommunikationsutrustning"
"sni_26400","","26400","Tillverkning av hemelektronik"
"sni_26510","","26510","Tillverkning av instrument och apparater för mätning, provning och navigering"
"sni_26520","","26520","Urtillverkning"
"sni_26600","","26600","Tillverkning av strålningsutrustning samt elektromedicinsk och elektroterapeutisk utrustning"
"sni_26700","","26700","Tillverkning av optiska instrument och fotoutrustning"
"sni_26800","","26800","Tillverkning av magnetiska och optiska medier"
"sni_27110","","27110","Tillverkning av elmotorer, generatorer och transformatorer"
"sni_27120","","27120","Tillverkning av eldistributions- och elkontrollapparater"
"sni_27200","","27200","Batteri- och ackumulatortillverkning"
"sni_27310","","27310","Tillverkning av optiska fiberkablar"
"sni_27320","","27320","Tillverkning av andra elektroniska och elektriska ledningar och kablar"
"sni_27330","","27330","Tillverkning av kabeltillbehör"
"sni_27400","","27400","Tillverkning av belysningsarmatur"
"sni_27510","","27510","Tillverkning av elektriska hushållsmaskiner och hushållsapparater"
"sni_27520","","27520","Tillverkning av icke-elektriska hushållsmaskiner och hushållsapparater"
"sni_27900","","27900","Tillverkning av annan elapparatur"
"sni_28110","","28110","Tillverkning av motorer och turbiner utom för luftfartyg och fordon"
"sni_28120","","28120","Tillverkning av fluidteknisk utrustning"
"sni_28130","","28130","Tillverkning av andra pumpar och kompressorer"
"sni_28140","","28140","Tillverkning av andra kranar och ventiler"
"sni_28150","","28150","Tillverkning av lager, kugghjul och andra delar för kraftöverföring"
"sni_28210","","28210","Tillverkning av ugnar och brännare"
"sni_28220","","28220","Tillverkning av lyft- och godshanteringsanordningar"
"sni_28230","","28230","Tillverkning av kontorsmaskiner och kontorsutrustning (utom datorer och kringutrustning)"
"sni_28240","","28240","Tillverkning av motordrivna handverktyg"
"sni_28250","","28250","Tillverkning av maskiner och apparater för kyla och ventilation utom för hushåll"
"sni_28290","","28290","Övrig tillverkning av maskiner för allmänt ändamål"
"sni_28300","","28300","Tillverkning av jord- och skogsbruksmaskiner"
"sni_28410","","28410","Tillverkning av verktygsmaskiner för metallbearbetning"
"sni_28490","","28490","Tillverkning av övriga verktygsmaskiner"
"sni_28910","","28910","Tillverkning av maskiner för metallurgi"
"sni_28920","","28920","Tillverkning av gruv-, bergbrytnings- och byggmaskiner"
"sni_28930","","28930","Tillverkning av maskiner för framställning av livsmedel, drycker och tobaksvaror"
"sni_28940","","28940","Tillverkning av maskiner för produktion av textil-, beklädnads- och lädervaror"
"sni_28950","","28950","Tillverkning av maskiner för produktion av massa, papper och papp"
"sni_28960","","28960","Tillverkning av maskiner för gummi och plast"
"sni_28990","","28990","Tillverkning av övriga specialmaskiner"
"sni_29101","","29101","Tillverkning av personbilar och andra lätta motorfordon"
"sni_29102","","29102","Tillverkning av lastbilar och andra tunga motorfordon"
"sni_29200","","29200","Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar"
"sni_29310","","29310","Tillverkning av elektrisk och elektronisk utrustning för motorfordon"
"sni_29320","","29320","Tillverkning av andra delar och tillbehör till motorfordon"
"sni_30110","","30110","Byggande av fartyg och flytande materiel"
"sni_30120","","30120","Byggande av fritidsbåtar"
"sni_30200","","30200","Tillverkning av rälsfordon"
"sni_30300","","30300","Tillverkning av luftfartyg, rymdfarkoster o.d."
"sni_30400","","30400","Tillverkning av militära stridsfordon"
"sni_30910","","30910","Tillverkning av motorcyklar"
"sni_30920","","30920","Tillverkning av cyklar och invalidfordon"
"sni_30990","","30990","Diverse övrig transportmedelstillverkning"
"sni_31011","","31011","Tillverkning av kontors- och butiksmöbler"
"sni_31012","","31012","Tillverkning av kontors- och butiksinredningar"
"sni_31021","","31021","Tillverkning av köksmöbler"
"sni_31022","","31022","Tillverkning av köksinredningar"
"sni_31030","","31030","Tillverkning av madrasser"
"sni_31090","","31090","Tillverkning av andra möbler"
"sni_32110","","32110","Prägling av mynt"
"sni_32120","","32120","Tillverkning av smycken, guld- och silversmedsvaror"
"sni_32130","","32130","Tillverkning av bijouterier o.d."
"sni_32200","","32200","Tillverkning av musikinstrument"
"sni_32300","","32300","Tillverkning av sportartiklar"
"sni_32400","","32400","Tillverkning av spel och leksaker"
"sni_32501","","32501","Tillverkning av medicinska och dentala instrument och tillbehör"
"sni_32502","","32502","Tillverkning av tandproteser"
"sni_32910","","32910","Tillverkning av borstbinderiarbeten"
"sni_32990","","32990","Diverse övrig tillverkning"
"sni_33110","","33110","Reparation av metallvaror"
"sni_33120","","33120","Reparation av maskiner"
"sni_33130","","33130","Reparation av elektronisk och optisk utrustning"
"sni_33140","","33140","Reparation av elapparatur"
"sni_33150","","33150","Reparation och underhåll av fartyg och båtar"
"sni_33160","","33160","Reparation och underhåll av luftfartyg och rymdfarkoster"
"sni_33170","","33170","Reparation och underhåll av andra transportmedel"
"sni_33190","","33190","Reparation av annan utrustning"
"sni_33200","","33200","Installation av industrimaskiner och -utrustning"
"sni_35110","","35110","Generering av elektricitet"
"sni_35120","","35120","Överföring av elektricitet"
"sni_35130","","35130","Distribution av elektricitet"
"sni_35140","","35140","Handel med elektricitet"
"sni_35210","","35210","Framställning av gas"
"sni_35220","","35220","Distribution av gasformiga bränslen via rörnät"
"sni_35230","","35230","Handel med gas via rörnät"
"sni_35300","","35300","Försörjning av värme och kyla"
"sni_36001","","36001","Grundvattenförsörjning"
"sni_36002","","36002","Ytvattenförsörjning"
"sni_37000","","37000","Avloppsrening"
"sni_38110","","38110","Insamling av icke-farligt avfall"
"sni_38120","","38120","Insamling av farligt avfall"
"sni_38210","","38210","Behandling och bortskaffande av icke-farligt avfall"
"sni_38220","","38220","Behandling och bortskaffande av farligt avfall"
"sni_38311","","38311","Demontering av uttjänta fordon"
"sni_38312","","38312","Demontering av elektrisk och elektronisk utrustning"
"sni_38319","","38319","Demontering av övrig kasserad utrustning"
"sni_38320","","38320","Återvinning av källsorterat material"
"sni_39000","","39000","Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning"
"sni_41100","","41100","Utformning av byggprojekt"
"sni_41200","","41200","Byggande av bostadshus och andra byggnader"
"sni_42110","","42110","Anläggning av vägar och motorvägar"
"sni_42120","","42120","Anläggning av järnvägar och tunnelbanor"
"sni_42130","","42130","Anläggning av broar och tunnlar"
"sni_42210","","42210","Allmännyttiga anläggningsarbeten för värme, vatten och avlopp"
"sni_42220","","42220","Anläggningsarbeten för el och telekommunikation"
"sni_42910","","42910","Vattenbyggnad"
"sni_42990","","42990","Övriga anläggningsarbeten"
"sni_43110","","43110","Rivning av hus och byggnader"
"sni_43120","","43120","Mark- och grundarbeten"
"sni_43130","","43130","Markundersökning"
"sni_43210","","43210","Elinstallationer"
"sni_43221","","43221","Värme- och sanitetsarbeten"
"sni_43222","","43222","Ventilationsarbeten"
"sni_43223","","43223","Kyl- och frysinstallationsarbeten"
"sni_43229","","43229","Övriga VVS-arbeten"
"sni_43290","","43290","Andra bygginstallationer"
"sni_43310","","43310","Puts-, fasad- och stuckatörsarbeten"
"sni_43320","","43320","Byggnadssnickeriarbeten"
"sni_43330","","43330","Golv- och väggbeläggningsarbeten"
"sni_43341","","43341","Måleriarbeten"
"sni_43342","","43342","Glasmästeriarbeten"
"sni_43390","","43390","Annan slutbehandling av byggnader"
"sni_43911","","43911","Takarbeten av plåt"
"sni_43912","","43912","Takarbeten av andra material än plåt"
"sni_43991","","43991","Uthyrning av bygg- och anläggningsmaskiner med förare"
"sni_43999","","43999","Diverse övrig specialiserad bygg- och anläggningsverksamhet"
"sni_45110","","45110","Handel med personbilar och lätta motorfordon"
"sni_45191","","45191","Handel med lastbilar, bussar och specialfordon"
"sni_45192","","45192","Handel med husvagnar, husbilar, släpfordon och påhängsvagnar"
"sni_45201","","45201","Allmän service och reparation av motorfordon utom motorcyklar"
"sni_45202","","45202","Plåt-, lack- och glasreparationer på motorfordon utom motorcyklar"
"sni_45203","","45203","Installationer och reparationer av elsystem till motorfordon utom motorcyklar"
"sni_45204","","45204","Däckservice"
"sni_45310","","45310","Parti- och provisionshandel med reservdelar och tillbehör till motorfordon utom motorcyklar"
"sni_45320","","45320","Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar"
"sni_45400","","45400","Handel med och service av motorcyklar inklusive reservdelar och tillbehör"
"sni_46110","","46110","Provisionshandel med jordbruksråvaror, levande djur, textilråvaror och textilhalvfabrikat"
"sni_46120","","46120","Provisionshandel med bränsle, malm, metaller och industrikemikalier"
"sni_46130","","46130","Provisionshandel med virke och byggmaterial"
"sni_46141","","46141","Provisionshandel med maskiner, industriell utrustning, fartyg och luftfartyg utom kontorsutrustning och datorer"
"sni_46142","","46142","Provisionshandel med kontorsutrustning och datorer"
"sni_46150","","46150","Provisionshandel med möbler, hushålls- och järnhandelsvaror"
"sni_46160","","46160","Provisionshandel med textilier, kläder, skodon och lädervaror"
"sni_46170","","46170","Provisionshandel med livsmedel, drycker och tobak"
"sni_46180","","46180","Provisionshandel med annat specialsortiment"
"sni_46190","","46190","Provisionshandel med blandat sortiment"
"sni_46210","","46210","Partihandel med spannmål, råtobak, utsäde och djurfoder"
"sni_46220","","46220","Partihandel med blommor och växter"
"sni_46230","","46230","Partihandel med levande djur"
"sni_46240","","46240","Partihandel med hudar, skinn och läder"
"sni_46310","","46310","Partihandel med frukt och grönsaker"
"sni_46320","","46320","Partihandel med kött- och köttvaror"
"sni_46330","","46330","Partihandel med mejeriprodukter, ägg, matolja och matfett"
"sni_46340","","46340","Partihandel med drycker"
"sni_46350","","46350","Partihandel med tobak"
"sni_46360","","46360","Partihandel med socker, choklad och sockerkonfektyrer"
"sni_46370","","46370","Partihandel med kaffe, te, kakao och kryddor"
"sni_46380","","46380","Partihandel med andra livsmedel, bl.a. fisk samt skal- och blötdjur"
"sni_46390","","46390","Icke specialiserad partihandel med livsmedel, drycker och tobak"
"sni_46410","","46410","Partihandel med textilier"
"sni_46420","","46420","Partihandel med kläder och skodon"
"sni_46431","","46431","Partihandel med elektriska hushållsmaskiner och -apparater"
"sni_46432","","46432","Partihandel med ljud- och bildanläggningar samt videoutrustning"
"sni_46433","","46433","Partihandel med inspelade band och skivor för musik och bild"
"sni_46434","","46434","Partihandel med elartiklar"
"sni_46435","","46435","Partihandel med fotografiska och optiska produkter"
"sni_46440","","46440","Partihandel med glas och porslin, rengöringsmedel"
"sni_46450","","46450","Partihandel med parfym och kosmetika"
"sni_46460","","46460","Partihandel med medicinsk utrustning och apoteksvaror"
"sni_46470","","46470","Partihandel med möbler, mattor och belysningsartiklar"
"sni_46480","","46480","Partihandel med ur och guldsmedsvaror"
"sni_46491","","46491","Partihandel med sport- och fritidsartiklar"
"sni_46492","","46492","Partihandel med kontorsförbrukningsvaror"
